,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
13480,12018393,0,64,168.0,72.0,30.0,115.0,40.9,264.0
13481,12859244,0,42,208.0,108.0,8.0,84.0,39.5,31.0
13482,11644196,1,21,169.0,63.0,5.0,89.0,38.7,21.0
13483,18388793,1,65,164.0,60.0,28.0,108.0,40.8,196.0
13484,11111572,0,50,179.0,84.0,6.0,92.0,39.4,30.0
13485,17435060,1,65,158.0,58.0,22.0,92.0,40.8,117.0
13486,19639685,0,25,170.0,68.0,5.0,79.0,39.0,7.0
13487,18450512,0,23,183.0,88.0,11.0,89.0,39.9,36.0
13488,19049168,1,33,157.0,55.0,23.0,107.0,40.9,147.0
13489,13030445,1,36,183.0,80.0,20.0,106.0,40.3,120.0
13490,10349054,0,53,193.0,90.0,9.0,90.0,39.6,44.0
13491,19952578,1,36,164.0,60.0,17.0,100.0,40.4,96.0
13492,15054452,0,52,179.0,87.0,21.0,100.0,40.4,132.0
13493,14198562,0,35,190.0,92.0,20.0,94.0,40.8,94.0
13494,17895033,0,24,207.0,114.0,29.0,104.0,40.5,178.0
13495,12062720,0,25,184.0,84.0,7.0,82.0,39.3,16.0
13496,18145874,1,25,168.0,64.0,12.0,88.0,40.0,49.0
13497,16887439,1,27,161.0,59.0,16.0,89.0,40.7,69.0
13498,15725358,0,24,183.0,88.0,21.0,98.0,40.4,98.0
13499,13740956,1,38,165.0,61.0,20.0,99.0,40.5,111.0
13500,17502441,1,33,176.0,68.0,11.0,94.0,39.7,53.0
13501,19884925,1,21,159.0,58.0,9.0,84.0,39.6,33.0
13502,16988763,0,40,192.0,96.0,24.0,100.0,40.8,142.0
13503,11156542,0,27,189.0,95.0,14.0,95.0,40.4,63.0
13504,14346689,0,67,180.0,81.0,4.0,82.0,39.0,17.0
13505,19407964,1,22,154.0,55.0,3.0,86.0,38.2,12.0
13506,12300143,0,69,187.0,90.0,2.0,78.0,38.3,8.0
13507,15706744,0,44,175.0,76.0,28.0,103.0,40.9,172.0
13508,18681675,0,77,176.0,85.0,24.0,101.0,40.7,183.0
13509,10999617,0,32,197.0,104.0,8.0,89.0,40.0,32.0
13510,10126210,1,78,187.0,84.0,4.0,84.0,39.0,17.0
13511,19083719,0,55,167.0,75.0,12.0,90.0,40.1,56.0
13512,17204048,1,39,163.0,58.0,8.0,87.0,39.2,35.0
13513,18070379,0,23,174.0,75.0,4.0,84.0,39.0,9.0
13514,13661112,1,22,173.0,64.0,15.0,94.0,40.5,70.0
13515,16954504,1,48,149.0,51.0,27.0,110.0,40.7,190.0
13516,16339769,1,21,168.0,65.0,29.0,100.0,41.1,153.0
13517,18597996,1,78,184.0,85.0,27.0,109.0,40.6,189.0
13518,19245337,0,58,149.0,61.0,30.0,105.0,40.8,203.0
13519,18629274,1,62,156.0,55.0,7.0,87.0,39.5,33.0
13520,11318664,1,34,153.0,52.0,2.0,79.0,38.3,7.0
13521,11380674,1,65,176.0,72.0,21.0,104.0,40.4,134.0
13522,19097171,0,43,189.0,93.0,14.0,88.0,40.3,59.0
13523,17959954,0,37,189.0,87.0,30.0,120.0,41.2,258.0
13524,12222855,0,42,187.0,92.0,5.0,87.0,39.1,20.0
13525,10072548,0,65,178.0,84.0,17.0,99.0,40.3,114.0
13526,16964541,0,75,198.0,97.0,1.0,80.0,37.6,5.0
13527,13537932,0,72,179.0,81.0,21.0,97.0,40.6,140.0
13528,11782044,1,37,167.0,61.0,4.0,86.0,38.8,17.0
13529,13438389,0,51,169.0,78.0,23.0,102.0,40.5,146.0
13530,18819373,0,63,186.0,87.0,18.0,92.0,40.1,101.0
13531,12651111,0,67,193.0,97.0,22.0,102.0,40.7,166.0
13532,19063411,1,74,178.0,81.0,30.0,101.0,41.0,183.0
13533,12189951,1,42,176.0,71.0,17.0,97.0,40.1,89.0
13534,15945951,1,32,171.0,64.0,20.0,98.0,40.4,106.0
13535,15633311,0,42,190.0,91.0,16.0,102.0,40.3,99.0
13536,17142032,0,73,184.0,88.0,25.0,106.0,40.7,206.0
13537,13338473,0,28,187.0,88.0,1.0,89.0,38.0,4.0
13538,10768653,0,20,174.0,69.0,17.0,98.0,40.4,69.0
13539,16892019,1,27,153.0,56.0,13.0,84.0,40.1,50.0
13540,16591335,0,24,183.0,83.0,13.0,90.0,40.2,44.0
13541,12140376,1,20,174.0,70.0,26.0,98.0,41.0,130.0
13542,12648345,0,35,181.0,76.0,9.0,85.0,39.4,27.0
13543,13176522,0,51,211.0,116.0,24.0,103.0,40.7,176.0
13544,11300933,0,21,182.0,85.0,18.0,104.0,40.5,97.0
13545,14644127,1,44,186.0,86.0,23.0,109.0,40.9,147.0
13546,12188573,0,39,184.0,88.0,17.0,93.0,40.4,79.0
13547,15067988,0,20,178.0,77.0,12.0,96.0,40.0,47.0
13548,13870294,1,52,180.0,83.0,6.0,93.0,38.8,29.0
13549,11456581,1,29,158.0,52.0,24.0,110.0,40.5,160.0
13550,19815532,1,62,155.0,54.0,19.0,94.0,40.3,105.0
13551,15540996,0,58,193.0,92.0,27.0,111.0,41.1,226.0
13552,12376940,1,22,171.0,68.0,26.0,107.0,41.0,156.0
13553,14747863,0,41,187.0,91.0,16.0,100.0,40.7,94.0
13554,10041318,0,57,195.0,98.0,4.0,89.0,38.8,20.0
13555,13052161,1,55,161.0,61.0,10.0,89.0,39.8,48.0
13556,15966571,0,25,168.0,73.0,15.0,103.0,40.4,77.0
13557,13109613,1,63,171.0,68.0,23.0,100.0,40.7,138.0
13558,13939926,0,44,177.0,83.0,5.0,86.0,39.0,19.0
13559,14863083,0,46,174.0,72.0,25.0,102.0,40.8,150.0
13560,18625309,1,54,145.0,49.0,17.0,98.0,40.5,100.0
13561,15797807,1,48,171.0,68.0,16.0,96.0,40.4,85.0
13562,10561596,1,79,160.0,63.0,8.0,100.0,39.6,51.0
13563,19323531,0,41,178.0,81.0,10.0,80.0,39.9,26.0
13564,11336478,0,25,167.0,72.0,5.0,91.0,39.3,17.0
13565,13358020,0,32,186.0,88.0,10.0,92.0,39.9,41.0
13566,17545128,0,23,182.0,85.0,18.0,103.0,40.5,96.0
13567,15989135,0,42,186.0,83.0,10.0,80.0,39.7,27.0
13568,17309570,0,47,178.0,77.0,19.0,93.0,40.4,91.0
13569,19424189,0,29,166.0,68.0,21.0,96.0,40.6,88.0
13570,12631368,0,26,194.0,91.0,24.0,101.0,41.0,127.0
13571,19577504,0,22,187.0,90.0,4.0,84.0,38.9,10.0
13572,15865351,1,43,163.0,61.0,20.0,105.0,40.6,125.0
13573,11643863,1,39,143.0,47.0,11.0,94.0,39.9,57.0
13574,11246548,0,22,173.0,69.0,27.0,114.0,40.8,177.0
13575,10278209,1,28,160.0,61.0,21.0,99.0,40.3,113.0
13576,16525885,1,44,191.0,89.0,28.0,99.0,40.7,147.0
13577,12210859,1,66,158.0,57.0,8.0,90.0,39.5,41.0
13578,12318694,1,25,162.0,60.0,2.0,80.0,38.1,7.0
13579,14856586,1,70,165.0,68.0,29.0,112.0,40.9,215.0
13580,10903059,1,40,166.0,61.0,26.0,101.0,40.8,151.0
13581,16359242,1,29,173.0,71.0,17.0,89.0,40.4,71.0
13582,15512410,0,27,194.0,90.0,2.0,81.0,37.8,5.0
13583,14487553,0,34,178.0,82.0,10.0,90.0,39.5,38.0
13584,15065543,1,65,166.0,61.0,16.0,87.0,40.6,76.0
13585,14141224,0,77,206.0,106.0,25.0,92.0,40.8,168.0
13586,14284339,1,46,146.0,55.0,5.0,92.0,39.1,25.0
13587,10642760,0,67,178.0,86.0,5.0,86.0,39.1,24.0
13588,12664418,0,37,180.0,75.0,9.0,93.0,39.4,38.0
13589,19929268,1,20,163.0,66.0,9.0,74.0,39.6,22.0
13590,15356014,1,26,159.0,55.0,26.0,104.0,41.0,155.0
13591,17869121,1,30,169.0,68.0,2.0,83.0,38.4,7.0
13592,14695026,1,63,153.0,49.0,22.0,101.0,40.9,140.0
13593,12752735,1,66,175.0,72.0,22.0,101.0,40.5,134.0
13594,15065097,1,44,172.0,69.0,19.0,102.0,40.8,111.0
13595,19429108,0,60,183.0,87.0,17.0,97.0,40.6,106.0
13596,11682697,0,25,180.0,77.0,29.0,111.0,40.8,187.0
13597,16096253,0,32,184.0,93.0,11.0,84.0,39.7,34.0
13598,13323914,1,23,151.0,49.0,13.0,98.0,40.0,69.0
13599,19473158,0,25,176.0,74.0,27.0,107.0,40.9,156.0
13600,18467399,0,72,191.0,92.0,8.0,73.0,39.7,26.0
13601,16848555,1,70,163.0,64.0,24.0,105.0,40.7,161.0
13602,16883052,1,41,166.0,62.0,25.0,107.0,40.8,161.0
13603,16149984,1,20,170.0,64.0,2.0,85.0,38.0,7.0
13604,13119538,0,22,206.0,106.0,3.0,78.0,38.4,6.0
13605,10351855,0,28,186.0,95.0,18.0,98.0,40.0,90.0
13606,13839245,0,38,189.0,88.0,2.0,73.0,38.4,3.0
13607,19025413,0,79,194.0,101.0,17.0,105.0,40.2,147.0
13608,15453322,0,29,182.0,85.0,25.0,101.0,41.0,132.0
13609,17673313,0,34,181.0,88.0,24.0,93.0,40.6,105.0
13610,17127278,0,69,193.0,98.0,6.0,82.0,39.1,28.0
13611,18128620,0,22,185.0,86.0,20.0,106.0,40.6,115.0
13612,10856272,1,33,162.0,58.0,25.0,109.0,40.7,164.0
13613,16934395,0,54,180.0,87.0,13.0,100.0,40.0,83.0
13614,10660238,1,27,196.0,96.0,11.0,93.0,40.0,46.0
13615,15142989,1,75,172.0,75.0,8.0,86.0,39.2,37.0
13616,15894547,0,36,200.0,105.0,21.0,94.0,40.5,105.0
13617,14367729,0,77,195.0,99.0,11.0,97.0,39.6,80.0
13618,17657345,0,61,194.0,103.0,9.0,88.0,39.9,47.0
13619,10825757,0,48,192.0,92.0,23.0,96.0,40.4,129.0
13620,19616233,1,49,153.0,51.0,26.0,105.0,40.7,169.0
13621,14546584,0,39,180.0,87.0,24.0,107.0,40.4,161.0
13622,16379355,0,31,192.0,93.0,28.0,108.0,40.7,185.0
13623,17573422,0,40,198.0,104.0,29.0,110.0,40.7,220.0
13624,16160095,1,57,172.0,69.0,24.0,106.0,40.7,156.0
13625,19101859,0,53,167.0,74.0,18.0,101.0,40.3,112.0
13626,18451511,1,39,161.0,64.0,9.0,81.0,39.6,32.0
13627,10350524,1,56,163.0,65.0,21.0,108.0,40.8,142.0
13628,18229937,1,49,170.0,67.0,21.0,93.0,40.9,105.0
13629,18525278,1,29,171.0,69.0,4.0,81.0,39.3,13.0
13630,18977305,1,53,148.0,51.0,27.0,106.0,40.9,181.0
13631,10782423,1,24,165.0,70.0,28.0,118.0,40.8,202.0
13632,12278300,0,48,202.0,102.0,29.0,117.0,40.7,261.0
13633,16585359,0,20,176.0,72.0,22.0,102.0,40.6,104.0
13634,16636401,1,24,152.0,55.0,10.0,94.0,40.0,48.0
13635,13563153,1,24,166.0,63.0,13.0,100.0,40.1,70.0
13636,17823688,1,38,152.0,57.0,9.0,79.0,39.6,31.0
13637,14556488,0,36,172.0,72.0,7.0,86.0,39.4,22.0
13638,18427928,0,22,183.0,84.0,29.0,102.0,40.5,148.0
13639,16065704,1,49,165.0,66.0,9.0,82.0,39.6,35.0
13640,10967150,1,21,168.0,65.0,28.0,112.0,41.0,184.0
13641,11894974,0,23,185.0,89.0,15.0,92.0,39.9,56.0
13642,18186409,1,24,163.0,57.0,3.0,85.0,38.5,12.0
13643,14262429,0,30,204.0,98.0,27.0,116.0,41.0,213.0
13644,11601154,0,60,170.0,79.0,11.0,103.0,39.8,77.0
13645,12135010,1,77,166.0,65.0,20.0,105.0,40.3,136.0
13646,15988895,0,23,179.0,80.0,21.0,96.0,40.7,87.0
13647,10610828,0,69,203.0,111.0,2.0,83.0,38.5,10.0
13648,11988053,1,51,152.0,58.0,30.0,117.0,41.3,232.0
13649,12613285,1,50,147.0,55.0,9.0,87.0,40.1,41.0
13650,18001704,1,49,157.0,57.0,16.0,94.0,40.5,84.0
13651,16754561,1,32,151.0,54.0,20.0,100.0,40.6,113.0
13652,14766003,1,20,154.0,53.0,22.0,100.0,40.4,120.0
13653,12204910,1,41,186.0,81.0,10.0,95.0,39.3,49.0
13654,19818253,1,59,181.0,77.0,19.0,94.0,40.5,98.0
13655,12624509,1,76,155.0,55.0,22.0,100.0,40.8,141.0
13656,16026137,0,51,192.0,96.0,2.0,77.0,37.8,6.0
13657,14386564,1,25,154.0,56.0,5.0,82.0,39.0,18.0
13658,13227373,0,63,173.0,76.0,7.0,90.0,39.2,36.0
13659,17756015,1,37,155.0,54.0,20.0,94.0,40.6,102.0
13660,17847617,1,54,172.0,78.0,12.0,87.0,39.9,52.0
13661,14643198,0,51,181.0,82.0,10.0,95.0,39.5,54.0
13662,10765096,1,28,169.0,72.0,14.0,87.0,40.7,55.0
13663,19441838,0,22,187.0,89.0,21.0,99.0,40.3,100.0
13664,19269021,1,23,179.0,75.0,4.0,89.0,38.8,16.0
13665,14357134,0,48,181.0,87.0,3.0,77.0,38.7,8.0
13666,19208436,0,23,183.0,81.0,2.0,76.0,38.0,2.0
13667,17101646,1,26,163.0,66.0,8.0,86.0,39.4,31.0
13668,18862206,1,65,155.0,58.0,17.0,95.0,40.5,96.0
13669,19276397,1,34,158.0,56.0,18.0,95.0,40.8,92.0
13670,11365967,0,76,157.0,64.0,8.0,88.0,39.5,41.0
13671,19391669,0,20,190.0,86.0,4.0,75.0,39.1,4.0
13672,11447535,0,25,196.0,101.0,14.0,94.0,40.2,61.0
13673,14430730,0,77,187.0,92.0,25.0,99.0,40.6,186.0
13674,17521408,1,33,149.0,48.0,2.0,81.0,38.5,7.0
13675,10549089,0,59,201.0,100.0,20.0,102.0,40.4,144.0
13676,17346227,0,51,190.0,96.0,5.0,77.0,39.0,15.0
13677,11715913,0,24,180.0,82.0,9.0,93.0,39.5,34.0
13678,19929703,0,77,171.0,73.0,25.0,109.0,41.0,214.0
13679,12383667,1,29,165.0,58.0,12.0,90.0,39.8,54.0
13680,11831969,1,56,155.0,58.0,3.0,93.0,38.4,16.0
13681,10797758,1,27,180.0,80.0,28.0,112.0,40.8,181.0
13682,10678968,0,35,175.0,77.0,12.0,90.0,40.1,45.0
13683,11370687,1,71,177.0,75.0,14.0,93.0,40.2,74.0
13684,18886848,0,22,195.0,97.0,2.0,84.0,38.2,5.0
13685,15899221,0,25,192.0,90.0,17.0,93.0,40.4,68.0
13686,12940396,0,58,185.0,83.0,2.0,84.0,38.5,8.0
13687,15509426,1,55,165.0,64.0,23.0,102.0,40.8,141.0
13688,18127323,0,71,188.0,96.0,2.0,75.0,38.0,7.0
13689,10119080,1,64,156.0,51.0,5.0,82.0,39.1,22.0
13690,14582681,0,52,193.0,94.0,24.0,103.0,40.8,166.0
13691,18156140,1,49,154.0,55.0,14.0,94.0,40.3,74.0
13692,10871586,0,32,188.0,94.0,4.0,87.0,38.7,14.0
13693,14565579,0,37,177.0,81.0,9.0,87.0,39.6,31.0
13694,16615652,1,42,175.0,67.0,6.0,83.0,39.1,23.0
13695,15137899,0,78,186.0,95.0,15.0,90.0,40.2,93.0
13696,14816406,1,30,146.0,49.0,18.0,100.0,40.4,102.0
13697,12651581,0,26,196.0,100.0,12.0,81.0,40.3,30.0
13698,10907280,1,30,141.0,52.0,24.0,110.0,40.7,161.0
13699,17401482,0,60,180.0,79.0,4.0,87.0,38.9,18.0
13700,10926638,0,24,180.0,81.0,18.0,93.0,40.4,68.0
13701,12354924,1,26,158.0,61.0,13.0,97.0,40.3,66.0
13702,13888942,0,68,184.0,93.0,21.0,95.0,41.0,135.0
13703,14751574,0,21,178.0,74.0,16.0,90.0,40.3,48.0
13704,17535655,1,29,177.0,69.0,23.0,106.0,40.6,138.0
13705,15617307,0,54,188.0,87.0,21.0,104.0,40.3,147.0
13706,10667005,0,31,185.0,87.0,9.0,94.0,39.4,39.0
13707,10749242,0,32,192.0,90.0,13.0,94.0,40.3,58.0
13708,15988910,1,27,173.0,68.0,26.0,97.0,40.8,131.0
13709,16211457,0,32,173.0,78.0,8.0,94.0,39.6,34.0
13710,14665731,1,40,162.0,60.0,14.0,91.0,39.9,66.0
13711,16214244,0,20,183.0,85.0,13.0,89.0,40.3,40.0
13712,12829297,1,20,142.0,48.0,19.0,91.0,40.1,86.0
13713,11601228,1,33,163.0,60.0,16.0,105.0,40.0,98.0
13714,18511325,0,69,186.0,86.0,8.0,89.0,39.8,43.0
13715,13735343,0,31,173.0,73.0,30.0,106.0,41.0,177.0
13716,13258307,0,57,193.0,97.0,8.0,85.0,39.4,36.0
13717,13862441,1,32,160.0,58.0,22.0,102.0,40.6,128.0
13718,18874823,1,29,161.0,61.0,9.0,87.0,39.4,37.0
13719,14103817,1,67,186.0,84.0,3.0,83.0,38.3,12.0
13720,11680272,0,61,174.0,81.0,25.0,94.0,40.7,142.0
13721,14270743,0,76,188.0,90.0,29.0,102.0,40.7,227.0
13722,11758182,1,69,176.0,73.0,1.0,80.0,37.7,4.0
13723,10883174,1,36,166.0,65.0,17.0,100.0,40.8,94.0
13724,10765868,1,41,154.0,51.0,5.0,87.0,39.4,22.0
13725,18330541,1,69,156.0,61.0,27.0,106.0,40.7,185.0
13726,14083621,1,65,186.0,79.0,7.0,77.0,39.2,24.0
13727,12692879,0,46,195.0,96.0,29.0,107.0,40.6,210.0
13728,13798414,0,62,194.0,89.0,2.0,83.0,38.4,9.0
13729,11596788,1,43,157.0,61.0,7.0,88.0,39.1,31.0
13730,12725309,0,54,171.0,69.0,25.0,111.0,41.1,192.0
13731,17173325,0,42,174.0,81.0,9.0,93.0,39.7,42.0
13732,19414695,1,73,158.0,60.0,17.0,97.0,40.3,101.0
13733,10746207,1,20,175.0,73.0,25.0,99.0,40.5,126.0
13734,10763443,0,26,194.0,90.0,5.0,84.0,39.2,13.0
13735,18401140,1,79,161.0,62.0,15.0,94.0,39.6,86.0
13736,19387480,0,24,191.0,89.0,3.0,73.0,38.5,3.0
13737,19263091,1,76,155.0,55.0,7.0,86.0,39.6,34.0
13738,13342864,1,25,157.0,58.0,1.0,82.0,37.7,4.0
13739,17195699,1,71,151.0,56.0,18.0,106.0,40.4,125.0
13740,16343400,1,44,163.0,65.0,23.0,99.0,40.6,129.0
13741,11640417,1,74,158.0,62.0,12.0,93.0,39.7,66.0
13742,10873097,1,56,174.0,69.0,5.0,85.0,39.1,21.0
13743,17499599,0,44,178.0,83.0,6.0,84.0,39.4,20.0
13744,19874249,0,43,182.0,89.0,24.0,108.0,40.6,171.0
13745,16995264,0,39,165.0,69.0,15.0,99.0,40.3,77.0
13746,11124027,0,23,188.0,92.0,6.0,89.0,39.2,20.0
13747,11312610,0,23,195.0,97.0,3.0,83.0,38.5,8.0
13748,19364544,0,56,179.0,87.0,20.0,107.0,40.4,151.0
13749,12419453,0,22,181.0,83.0,8.0,86.0,39.5,21.0
13750,18993769,1,68,175.0,75.0,10.0,85.0,39.9,44.0
13751,11596001,0,73,167.0,68.0,13.0,93.0,39.9,76.0
13752,11318890,1,68,175.0,69.0,8.0,97.0,40.1,46.0
13753,17831754,0,62,194.0,101.0,17.0,100.0,40.2,120.0
13754,17033534,1,20,160.0,60.0,24.0,100.0,40.7,128.0
13755,15953413,1,69,149.0,55.0,15.0,95.0,40.2,86.0
13756,15845025,1,30,170.0,67.0,7.0,81.0,39.5,24.0
13757,18024676,1,44,168.0,68.0,12.0,82.0,39.6,45.0
13758,14897082,0,38,192.0,98.0,4.0,90.0,38.9,17.0
13759,10657059,1,27,165.0,62.0,22.0,93.0,40.3,103.0
13760,15871502,0,62,187.0,94.0,27.0,108.0,40.7,220.0
13761,18765437,0,54,199.0,98.0,7.0,88.0,39.6,34.0
13762,13145015,1,64,169.0,72.0,19.0,98.0,40.6,109.0
13763,16483325,1,56,166.0,67.0,20.0,101.0,40.8,120.0
13764,15541697,0,35,190.0,86.0,8.0,93.0,39.5,35.0
13765,10280257,1,29,167.0,66.0,25.0,104.0,40.4,146.0
13766,16872733,1,66,175.0,77.0,10.0,90.0,39.9,49.0
13767,16767297,1,44,164.0,60.0,19.0,104.0,40.6,118.0
13768,16916571,1,31,161.0,62.0,9.0,93.0,39.4,43.0
13769,13355915,1,23,162.0,61.0,15.0,90.0,40.1,65.0
13770,16646284,1,44,173.0,71.0,25.0,103.0,40.5,148.0
13771,12387943,0,23,206.0,109.0,17.0,100.0,40.5,91.0
13772,14348299,0,63,193.0,93.0,28.0,111.0,41.0,241.0
13773,13906072,1,27,166.0,58.0,20.0,93.0,40.5,95.0
13774,11485875,0,60,203.0,103.0,6.0,88.0,39.3,31.0
13775,13883058,1,60,160.0,61.0,27.0,109.0,40.5,189.0
13776,13854741,0,25,189.0,90.0,21.0,102.0,40.5,113.0
13777,18347682,0,29,171.0,70.0,16.0,96.0,40.2,67.0
13778,11142922,0,34,164.0,63.0,8.0,93.0,39.5,31.0
13779,11466227,0,38,207.0,106.0,25.0,93.0,40.9,124.0
13780,17361505,1,63,161.0,61.0,6.0,90.0,39.4,30.0
13781,11255898,1,25,156.0,48.0,21.0,101.0,40.4,120.0
13782,15286971,0,56,186.0,85.0,5.0,86.0,38.9,22.0
13783,10723302,0,22,190.0,94.0,2.0,82.0,37.9,5.0
13784,13592450,0,24,186.0,83.0,10.0,92.0,39.6,37.0
13785,10186076,0,69,182.0,87.0,18.0,93.0,40.7,109.0
13786,13949279,0,27,180.0,76.0,22.0,94.0,40.5,87.0
13787,14275917,0,39,196.0,98.0,6.0,88.0,39.2,25.0
13788,14709578,1,41,167.0,65.0,22.0,100.0,40.7,124.0
13789,12734839,0,62,181.0,83.0,28.0,112.0,41.0,238.0
13790,13494256,1,61,161.0,68.0,25.0,105.0,40.7,162.0
13791,11075757,1,72,162.0,65.0,19.0,93.0,40.5,103.0
13792,17054511,1,38,168.0,73.0,11.0,90.0,39.8,49.0
13793,13572456,1,61,174.0,67.0,18.0,91.0,40.7,90.0
13794,19952984,1,27,175.0,73.0,11.0,94.0,40.0,51.0
13795,14127827,1,25,166.0,67.0,3.0,79.0,38.4,9.0
13796,10928008,1,23,158.0,55.0,16.0,111.0,40.6,106.0
13797,16001045,1,21,186.0,76.0,22.0,102.0,40.3,118.0
13798,19645651,1,33,155.0,54.0,20.0,100.0,40.5,113.0
13799,12449913,0,68,194.0,99.0,4.0,80.0,38.6,17.0
13800,16813326,1,43,138.0,46.0,19.0,97.0,40.4,107.0
13801,13700851,1,76,171.0,74.0,13.0,100.0,40.1,80.0
13802,12022983,1,58,163.0,61.0,4.0,80.0,38.8,15.0
13803,19578861,0,33,181.0,83.0,22.0,105.0,40.9,133.0
13804,19706169,0,20,192.0,92.0,10.0,85.0,39.8,26.0
13805,18231889,1,70,168.0,72.0,16.0,88.0,39.9,76.0
13806,10934514,0,43,214.0,124.0,17.0,103.0,40.7,121.0
13807,11568048,1,45,171.0,70.0,21.0,101.0,40.7,121.0
13808,10379147,1,73,177.0,78.0,28.0,117.0,40.6,220.0
13809,17648157,1,22,160.0,60.0,25.0,102.0,40.9,140.0
13810,15119296,1,20,176.0,68.0,3.0,90.0,38.5,12.0
13811,11769359,0,45,182.0,83.0,3.0,84.0,38.3,10.0
13812,12694202,0,58,192.0,89.0,10.0,88.0,39.9,48.0
13813,16676088,0,36,166.0,66.0,16.0,101.0,40.2,84.0
13814,13610975,0,20,188.0,88.0,11.0,101.0,40.1,54.0
13815,12935660,0,36,173.0,79.0,22.0,109.0,40.5,148.0
13816,15731797,1,33,139.0,48.0,25.0,105.0,40.6,157.0
13817,17071709,0,74,202.0,113.0,7.0,86.0,39.3,41.0
13818,16480275,1,71,154.0,59.0,9.0,85.0,39.8,42.0
13819,19352221,0,34,189.0,90.0,15.0,92.0,40.3,64.0
13820,11481041,0,75,183.0,83.0,21.0,99.0,40.3,151.0
13821,18985552,0,26,188.0,90.0,4.0,80.0,39.0,8.0
13822,15303201,0,32,189.0,86.0,20.0,95.0,40.5,91.0
13823,11865234,1,60,151.0,46.0,28.0,103.0,41.2,184.0
13824,11473245,1,52,145.0,48.0,7.0,80.0,39.5,28.0
13825,12055581,0,56,190.0,97.0,2.0,79.0,37.9,7.0
13826,15247493,1,24,169.0,63.0,26.0,104.0,40.8,151.0
13827,17267702,1,29,164.0,60.0,19.0,96.0,40.5,96.0
13828,16857238,1,55,151.0,58.0,2.0,79.0,38.0,7.0
13829,18190007,1,28,154.0,52.0,18.0,100.0,40.5,101.0
13830,13599949,0,55,178.0,78.0,18.0,90.0,40.1,85.0
13831,10182990,0,76,203.0,106.0,8.0,95.0,39.3,57.0
13832,16616055,0,77,193.0,97.0,13.0,87.0,39.9,75.0
13833,17941428,1,49,156.0,58.0,14.0,92.0,40.2,70.0
13834,16870818,0,34,185.0,80.0,12.0,92.0,40.2,49.0
13835,17536250,0,57,188.0,97.0,11.0,95.0,39.9,66.0
13836,15508019,0,26,189.0,91.0,8.0,94.0,39.5,34.0
13837,15580027,1,75,169.0,65.0,7.0,83.0,39.3,31.0
13838,19929822,0,28,206.0,109.0,6.0,92.0,39.5,26.0
13839,14306940,1,22,164.0,55.0,6.0,87.0,39.1,24.0
13840,16735963,1,64,181.0,76.0,13.0,90.0,40.0,63.0
13841,11020081,0,37,196.0,98.0,6.0,87.0,39.3,23.0
13842,11871729,1,71,168.0,71.0,2.0,70.0,37.8,6.0
13843,13400397,0,28,198.0,99.0,21.0,101.0,40.5,117.0
13844,12668423,1,23,184.0,72.0,15.0,96.0,40.5,72.0
13845,14455741,0,49,205.0,104.0,11.0,95.0,39.8,63.0
13846,11982586,1,24,164.0,65.0,14.0,98.0,40.4,72.0
13847,18052842,0,64,185.0,88.0,4.0,88.0,39.1,20.0
13848,16840355,1,45,174.0,71.0,28.0,110.0,40.7,188.0
13849,16364061,0,69,176.0,78.0,18.0,100.0,40.3,125.0
13850,10007686,1,47,145.0,47.0,7.0,84.0,39.6,30.0
13851,15035357,1,43,139.0,45.0,12.0,90.0,40.0,59.0
13852,15342148,1,25,163.0,57.0,9.0,84.0,40.0,34.0
13853,14213017,0,63,202.0,102.0,1.0,91.0,37.4,6.0
13854,14600395,1,46,174.0,67.0,13.0,99.0,39.8,73.0
13855,11727793,0,78,175.0,83.0,22.0,93.0,40.8,141.0
13856,17167492,1,68,172.0,74.0,8.0,93.0,39.7,42.0
13857,11111864,0,57,177.0,83.0,12.0,91.0,39.7,61.0
13858,14493632,0,66,170.0,72.0,13.0,98.0,40.3,82.0
13859,13244732,0,45,198.0,102.0,10.0,86.0,39.3,42.0
13860,10156483,0,31,196.0,96.0,11.0,85.0,40.1,35.0
13861,18959629,0,38,188.0,89.0,15.0,101.0,40.1,87.0
13862,12194986,0,22,187.0,94.0,17.0,91.0,40.2,62.0
13863,14089331,1,29,150.0,60.0,20.0,98.0,40.7,106.0
13864,19739621,0,44,170.0,71.0,8.0,77.0,39.7,17.0
13865,10106650,1,51,160.0,63.0,2.0,82.0,38.3,8.0
13866,12888250,1,58,170.0,68.0,12.0,95.0,39.7,64.0
13867,15135191,0,39,185.0,87.0,7.0,88.0,39.7,27.0
13868,17521745,1,52,155.0,58.0,20.0,110.0,40.3,140.0
13869,10302829,1,71,153.0,53.0,22.0,101.0,40.7,142.0
13870,11300212,1,22,170.0,65.0,20.0,95.0,40.5,95.0
13871,10784322,0,75,178.0,76.0,29.0,120.0,40.8,295.0
13872,13486732,1,24,152.0,49.0,27.0,101.0,40.9,153.0
13873,16581669,1,71,163.0,65.0,16.0,96.0,40.2,92.0
13874,15673646,1,24,162.0,63.0,21.0,103.0,40.5,120.0
13875,16552565,1,27,163.0,59.0,1.0,88.0,38.0,4.0
13876,14376890,1,25,170.0,66.0,16.0,90.0,40.3,68.0
13877,18854580,0,57,187.0,88.0,25.0,113.0,40.9,213.0
